company_name,car_name,engine_displacement_in_cc,battery_energy_capacity_in_kwh,horsepower_in_hp,torque_in_nm,performance_0_to_100_km_per_h,total_speed_in_km_per_h,seats_parsed,cars_price_amount,value_for_money,fuel_types_normalized,company_segment,Final_Cluster
Ferrari,Sf90 Stradale,3990.0,,963.0,800.0,2.5,340.0,2,1100000.0,87.54545454545455,Plug-in Hybrid,Luxury_Elite,1
Rolls Royce,Phantom,6749.0,,563.0,900.0,5.3,250.0,5,460000.0,122.39130434782608,Petrol,Luxury_Elite,1
Ford,Ka+,1200.0,,70.0,100.0,10.5,165.0,5,12000.0,583.3333333333334,Petrol,Mass_Market_Mainstream,0
Ford,Ka+,1200.0,,85.0,140.0,10.5,165.0,5,15000.0,566.6666666666667,Petrol,Mass_Market_Mainstream,0
Mercedes,Gt 63 S,3982.0,,630.0,900.0,3.2,250.0,4,161000.0,391.304347826087,Petrol,Premium_Performance,1
Audi,Audi R8 Gt,5204.0,,602.0,560.0,3.6,320.0,2,253290.0,237.6722334083462,Petrol,Premium_Performance,1
Bmw,Mclaren 720S,3994.0,,710.0,770.0,2.9,341.0,2,499000.0,142.28456913827657,Petrol,Other_Market,1
Aston Martin,Vantage F1,3982.0,,656.0,685.0,3.6,314.0,2,193440.0,339.1232423490488,Petrol,Luxury_Elite,1
Bentley,Continental Gt Azure,3996.0,,550.0,900.0,4.0,318.0,4,311000.0,176.84887459807075,Petrol,Luxury_Elite,1
Lamborghini,Veneno Roadster,6498.0,,750.0,690.0,2.9,356.0,2,4500000.0,16.666666666666668,Petrol,Luxury_Elite,1
Ferrari,F8 Tributo,3900.0,,710.0,770.0,2.9,340.0,2,280000.0,253.57142857142856,Petrol,Luxury_Elite,1
Ferrari,812 Gts,6496.0,,789.0,718.0,2.9,340.0,2,350000.0,225.42857142857144,Petrol,Luxury_Elite,1
Ferrari,Portofino,3900.0,,592.0,760.0,3.2,320.0,4,210000.0,281.9047619047619,Petrol,Luxury_Elite,1
Ferrari,Roma,3900.0,,612.0,760.0,3.4,320.0,4,230000.0,266.0869565217391,Petrol,Luxury_Elite,1
Ferrari,Monza Sp2,6496.0,,789.0,719.0,2.9,340.0,2,1700000.0,46.411764705882355,Petrol,Luxury_Elite,1
Ferrari,F8 Spider,3900.0,,710.0,770.0,2.9,340.0,2,280000.0,253.57142857142856,Petrol,Luxury_Elite,1
Ferrari,Portofino M,3900.0,,612.0,760.0,3.2,320.0,4,220000.0,278.1818181818182,Petrol,Luxury_Elite,1
Ferrari,Roma Spider,3900.0,,612.0,760.0,3.4,320.0,4,240000.0,255.00000000000003,Petrol,Luxury_Elite,1
Toyota,Gr Supra,2998.0,,382.0,500.0,4.1,250.0,2,53900.0,708.7198515769944,Petrol,Mass_Market_Mainstream,2
Toyota,Toyota 86,1998.0,,205.0,205.0,6.4,226.0,4,27000.0,759.2592592592592,Petrol,Mass_Market_Mainstream,2
Toyota,Toyota Gr86,2387.0,,228.0,250.0,5.6,226.0,4,30000.0,760.0,Petrol,Mass_Market_Mainstream,2
Toyota,Toyota Land Cruiser,5663.0,,381.0,500.0,6.7,220.0,7,85000.0,448.235294117647,Diesel,Mass_Market_Mainstream,2
Toyota,Toyota Sequoia,5663.0,,381.0,651.0,6.9,200.0,7,50000.0,762.0,Petrol,Mass_Market_Mainstream,2
Nissan,Gt-R,3799.0,,600.0,637.0,2.9,315.0,4,113000.0,530.9734513274336,Petrol,Mass_Market_Mainstream,1
Nissan,370Z,3696.0,,332.0,366.0,4.7,250.0,2,30000.0,1106.6666666666667,Petrol,Mass_Market_Mainstream,2
Nissan,Z Proto,2998.0,,400.0,475.0,4.1,290.0,2,40000.0,1000.0,Petrol,Mass_Market_Mainstream,2
Nissan,Altima,2488.0,,188.0,380.0,7.3,225.0,5,25000.0,752.0,Petrol,Mass_Market_Mainstream,2
Nissan,Maxima,3498.0,,300.0,354.0,5.8,240.0,5,35000.0,857.1428571428572,Petrol,Mass_Market_Mainstream,2
Nissan,Sentra,1998.0,,149.0,240.0,8.2,200.0,5,20000.0,745.0,Petrol,Mass_Market_Mainstream,0
Nissan,Rogue,2488.0,,201.0,270.0,7.5,200.0,5,28000.0,717.8571428571428,Petrol,Mass_Market_Mainstream,2
Nissan,Pathfinder,3498.0,,284.0,351.0,6.5,225.0,7,35000.0,811.4285714285714,Petrol,Mass_Market_Mainstream,2
Nissan,Frontier,3799.0,,310.0,381.0,6.8,180.0,5,30000.0,1033.3333333333333,Petrol,Mass_Market_Mainstream,2
Nissan,Titan,5598.0,,400.0,560.0,5.9,200.0,5,40000.0,1000.0,Petrol,Mass_Market_Mainstream,2
Aston Martin,Valkyrie,6496.0,,1160.0,900.0,2.5,402.0,2,3200000.0,36.25,Hybrid,Luxury_Elite,1
Aston Martin,Valhalla,3996.0,,1000.0,1000.0,2.5,362.0,2,1100000.0,90.9090909090909,Hybrid,Luxury_Elite,1
Aston Martin,Dbs Superleggera,5204.0,,715.0,900.0,3.4,340.0,2,316000.0,226.26582278481013,Petrol,Luxury_Elite,1
Aston Martin,Db11,5204.0,,600.0,700.0,3.9,322.0,4,208000.0,288.46153846153845,Petrol,Luxury_Elite,1
Aston Martin,Vantage,3996.0,,503.0,685.0,3.6,313.0,2,142000.0,354.2253521126761,Petrol,Luxury_Elite,1
Aston Martin,Dbx,3996.0,,542.0,700.0,4.5,291.0,5,189000.0,286.77248677248673,Petrol,Luxury_Elite,1
Aston Martin,Rapide Amr,5935.0,,580.0,630.0,4.2,328.0,4,240000.0,241.66666666666669,Petrol,Luxury_Elite,1
Aston Martin,Vanquish,5935.0,,580.0,630.0,3.6,324.0,2,294000.0,197.27891156462587,Petrol,Luxury_Elite,1
Aston Martin,Lagonda Taraf,5935.0,,540.0,630.0,4.2,314.0,4,1100000.0,49.090909090909086,Petrol,Luxury_Elite,1
Aston Martin,Victor,5204.0,,836.0,821.0,2.8,320.0,2,1300000.0,64.3076923076923,Petrol,Luxury_Elite,1
Lamborghini,Sian,6498.0,,819.0,720.0,2.8,350.0,2,2800000.0,29.25,Hybrid,Luxury_Elite,1
Lamborghini,Aventador Svj,6498.0,,759.0,720.0,2.8,350.0,2,518000.0,146.52509652509653,Petrol,Luxury_Elite,1
Lamborghini,Huracan Performante,5204.0,,640.0,600.0,2.9,325.0,2,274000.0,233.57664233576645,Petrol,Luxury_Elite,1
Lamborghini,Huracan Evo,5204.0,,640.0,600.0,2.9,325.0,2,261000.0,245.21072796934865,Petrol,Luxury_Elite,1
Lamborghini,Aventador Sv,6498.0,,740.0,690.0,2.8,350.0,2,493000.0,150.10141987829613,Petrol,Luxury_Elite,1
Lamborghini,Urus,3996.0,,641.0,850.0,3.6,305.0,5,211000.0,303.7914691943128,Petrol,Luxury_Elite,1
Lamborghini,Huracan Spyder,5204.0,,610.0,600.0,3.4,325.0,2,287000.0,212.54355400696866,Petrol,Luxury_Elite,1
Lamborghini,Aventador Roadster,6498.0,,700.0,690.0,3.0,350.0,2,445000.0,157.30337078651687,Petrol,Luxury_Elite,1
Lamborghini,Huracan Performante Spyder,5204.0,,640.0,600.0,3.1,325.0,2,308000.0,207.7922077922078,Petrol,Luxury_Elite,1
Lamborghini,Aventador S,6498.0,,740.0,690.0,2.9,350.0,2,421000.0,175.77197149643706,Petrol,Luxury_Elite,1
Lamborghini,Huracan Evo Spyder,5204.0,,640.0,600.0,3.1,325.0,2,287000.0,222.9965156794425,Petrol,Luxury_Elite,1
Lamborghini,Urus Performante,3996.0,,641.0,850.0,3.3,305.0,5,242000.0,264.87603305785126,Petrol,Luxury_Elite,1
Lamborghini,Aventador Ultimae,6498.0,,769.0,720.0,2.8,355.0,2,545000.0,141.10091743119267,Petrol,Luxury_Elite,1
Lamborghini,Huracan Evo Rwd,5204.0,,610.0,560.0,3.3,325.0,2,258000.0,236.43410852713177,Petrol,Luxury_Elite,1
Lamborghini,Aventador Svj Roadster,6498.0,,759.0,720.0,2.9,350.0,2,573000.0,132.4607329842932,Petrol,Luxury_Elite,1
Lamborghini,Urus S,3996.0,,671.0,850.0,3.3,305.0,5,263000.0,255.13307984790876,Petrol,Luxury_Elite,1
Lamborghini,Huracan Sto,5204.0,,640.0,565.0,3.0,325.0,2,327000.0,195.71865443425077,Petrol,Luxury_Elite,1
Lamborghini,Aventador Lp 780-4 Ultimate,6498.0,,769.0,720.0,2.8,355.0,2,545000.0,141.10091743119267,Petrol,Luxury_Elite,1
Lamborghini,Huracan Evo Rwd Spyder,5204.0,,610.0,600.0,3.3,325.0,2,273000.0,223.44322344322347,Petrol,Luxury_Elite,1
Lamborghini,Aventador Svj Xago,6498.0,,759.0,720.0,2.9,350.0,2,603000.0,125.87064676616916,Petrol,Luxury_Elite,1
Lamborghini,Urus Graphite Capsule,3998.0,,641.0,850.0,3.3,305.0,5,253000.0,253.3596837944664,Petrol,Luxury_Elite,1
Lamborghini,Huracan Sto Evo,5204.0,,640.0,565.0,3.0,325.0,2,342000.0,187.1345029239766,Petrol,Luxury_Elite,1
Lamborghini,Aventador Lp 780-4 Ultimate Roadster,6498.0,,769.0,720.0,2.8,355.0,2,573000.0,134.20593368237348,Petrol,Luxury_Elite,1
Rolls Royce,Ghost,6592.0,,591.0,850.0,4.8,250.0,5,332000.0,178.0120481927711,Petrol,Luxury_Elite,1
Rolls Royce,Wraith,6592.0,,624.0,870.0,4.4,250.0,4,330000.0,189.0909090909091,Petrol,Luxury_Elite,1
Rolls Royce,Dawn,6592.0,,624.0,870.0,4.9,250.0,4,360000.0,173.33333333333331,Petrol,Luxury_Elite,1
Rolls Royce,Cullinan,6749.0,,563.0,850.0,5.2,250.0,5,325000.0,173.23076923076923,Petrol,Luxury_Elite,1
Rolls Royce,Phantom Extended,6749.0,,563.0,900.0,5.3,250.0,5,500000.0,112.60000000000001,Petrol,Luxury_Elite,1
Rolls Royce,Ghost Extended,6592.0,,591.0,850.0,4.8,250.0,5,370000.0,159.72972972972974,Petrol,Luxury_Elite,1
Rolls Royce,Wraith Black Badge,6592.0,,624.0,870.0,4.3,250.0,4,360000.0,173.33333333333331,Petrol,Luxury_Elite,1
Rolls Royce,Dawn Black Badge,6592.0,,624.0,870.0,4.8,250.0,4,390000.0,160.0,Petrol,Luxury_Elite,1
Rolls Royce,Cullinan Black Badge,6749.0,,563.0,850.0,5.1,250.0,5,350000.0,160.85714285714286,Petrol,Luxury_Elite,1
Rolls Royce,Phantom Coupe,6749.0,,563.0,870.0,5.3,250.0,4,450000.0,125.1111111111111,Petrol,Luxury_Elite,1
Rolls Royce,Ghost Coupe,6592.0,,591.0,850.0,4.8,250.0,4,340000.0,173.8235294117647,Petrol,Luxury_Elite,1
Rolls Royce,Wraith Coupe,6592.0,,624.0,870.0,4.4,250.0,4,330000.0,189.0909090909091,Petrol,Luxury_Elite,1
Rolls Royce,Dawn Convertible,6592.0,,624.0,870.0,4.9,250.0,4,380000.0,164.21052631578948,Petrol,Luxury_Elite,1
Rolls Royce,Cullinan Suv,6749.0,,563.0,850.0,5.2,250.0,5,320000.0,175.9375,Petrol,Luxury_Elite,1
Mercedes,Benz S-Class S 580,3982.0,,496.0,700.0,4.4,250.0,5,116000.0,427.58620689655174,Petrol,Premium_Performance,2
Mercedes,Benz E-Class E 63 S,3982.0,,603.0,850.0,3.4,250.0,5,104000.0,579.8076923076923,Petrol,Premium_Performance,2
Mercedes,Benz Cla 45 Amg,1991.0,,382.0,500.0,4.1,250.0,5,53000.0,720.7547169811321,Petrol,Premium_Performance,2
Mercedes,Benz Gle 63 S,3982.0,,603.0,850.0,4.2,250.0,5,113000.0,533.6283185840708,Petrol,Premium_Performance,2
Mercedes,Benz S-Class S 500,2996.0,,429.0,700.0,4.9,250.0,5,109000.0,393.57798165137615,Petrol,Premium_Performance,2
Mercedes,Benz E-Class E 450,2996.0,,362.0,500.0,5.2,250.0,5,62000.0,583.8709677419355,Petrol,Premium_Performance,2
Mercedes,Benz Cls 450,2996.0,,362.0,500.0,5.2,250.0,5,70000.0,517.1428571428571,Petrol,Premium_Performance,2
Mercedes,Benz Gt 53,2996.0,,429.0,700.0,4.5,250.0,5,99000.0,433.3333333333333,Petrol,Premium_Performance,2
Mercedes,Benz Gle 450,2996.0,,362.0,500.0,5.5,250.0,5,63000.0,574.6031746031746,Petrol,Premium_Performance,2
Mercedes,Benz A-Class A 45 S,1991.0,,416.0,500.0,3.9,250.0,5,53000.0,784.9056603773585,Petrol,Premium_Performance,2
Mercedes,Benz C-Class C 43,2996.0,,402.0,520.0,4.7,250.0,5,52000.0,773.0769230769231,Petrol,Premium_Performance,2
Mercedes,Benz E-Class E 350,1991.0,,255.0,500.0,5.7,250.0,5,49000.0,520.4081632653061,Petrol,Premium_Performance,2
Mercedes,Benz Gle 350,1991.0,,255.0,500.0,6.1,250.0,5,53000.0,481.1320754716981,Petrol,Premium_Performance,2
Mercedes,Benz Glc 43,2996.0,,402.0,520.0,4.7,250.0,5,54000.0,744.4444444444445,Petrol,Premium_Performance,2
Mercedes,Benz Gla 45,1991.0,,382.0,500.0,4.3,250.0,5,48000.0,795.8333333333333,Petrol,Premium_Performance,2
Mercedes,Benz Glc 350,1991.0,,255.0,500.0,6.1,250.0,5,46000.0,554.3478260869565,Petrol,Premium_Performance,2
Mercedes,Benz Gle 53,2996.0,,429.0,620.0,5.2,250.0,5,71000.0,604.2253521126761,Petrol,Premium_Performance,2
Mercedes,Benz S-Class S 350,1991.0,,255.0,500.0,6.5,250.0,5,90000.0,283.33333333333337,Petrol,Premium_Performance,2
Mercedes,Benz Eqs 53,,,751.0,950.0,3.4,250.0,5,102000.0,736.2745098039217,Electric,Premium_Performance,2
Mercedes,Benz Maybach S 680,5980.0,,630.0,1000.0,4.7,250.0,5,200000.0,315.0,Petrol,Premium_Performance,1
Bmw,M5 Cs,4395.0,,627.0,750.0,3.0,305.0,5,142000.0,441.5492957746479,Petrol,Other_Market,1
Bmw,M4 Gts,2993.0,,493.0,600.0,3.7,305.0,4,133000.0,370.6766917293233,Petrol,Other_Market,1
Bmw,M3 Competition,2993.0,,503.0,650.0,3.5,285.0,5,76000.0,661.8421052631579,Petrol,Other_Market,2
Bmw,M2 Cs,2993.0,,444.0,550.0,4.0,280.0,4,83000.0,534.9397590361446,Petrol,Other_Market,2
Bmw,X5 M Competition,4935.0,,523.0,750.0,4.1,285.0,5,114000.0,458.77192982456137,Petrol,Other_Market,1
Bmw,X3 M Competition,2993.0,,503.0,650.0,4.1,285.0,5,69000.0,728.9855072463768,Petrol,Other_Market,2
Bmw,M8 Gran Coupe,4395.0,,523.0,750.0,3.3,305.0,5,146000.0,358.2191780821918,Petrol,Other_Market,1
Bmw,M850I Drive Coupe,4935.0,,523.0,750.0,3.7,285.0,4,108000.0,484.2592592592593,Petrol,Other_Market,1
Rolls Royce,Dawn Black Badge Volante,6592.0,,563.0,840.0,4.8,250.0,4,398000.0,141.4572864321608,Petrol,Luxury_Elite,1
Rolls Royce,Cullinan Black Badge Suv,6749.0,,563.0,850.0,5.1,250.0,5,381000.0,147.76902887139107,Petrol,Luxury_Elite,1
Rolls Royce,Phatom Tranquility,6749.0,,563.0,900.0,5.3,250.0,5,475000.0,118.52631578947367,Petrol,Luxury_Elite,1
Rolls Royce,Ghost Zenith,6749.0,,563.0,900.0,4.9,250.0,5,335000.0,168.0597014925373,Petrol,Luxury_Elite,1
Rolls Royce,Wraith Eagle Viii,6592.0,,623.0,800.0,4.5,250.0,4,349000.0,178.5100286532951,Petrol,Luxury_Elite,1
Rolls Royce,Phatom Orchid,6749.0,,563.0,900.0,5.3,250.0,5,495000.0,113.73737373737373,Petrol,Luxury_Elite,1
Rolls Royce,Ghost Azure,6749.0,,563.0,900.0,4.9,250.0,5,355000.0,158.59154929577466,Petrol,Luxury_Elite,1
Rolls Royce,Wraith Kryptos,6592.0,,623.0,800.0,4.5,250.0,4,369000.0,168.83468834688347,Petrol,Luxury_Elite,1
Rolls Royce,Dawn Silver Bullet,6592.0,,563.0,840.0,4.8,250.0,4,418000.0,134.688995215311,Petrol,Luxury_Elite,1
Rolls Royce,Cullinan Fux Orange,6749.0,,563.0,850.0,5.1,250.0,5,401000.0,140.39900249376558,Petrol,Luxury_Elite,1
Rolls Royce,Phantom Celestial,6749.0,,563.0,900.0,5.3,250.0,5,515000.0,109.32038834951456,Petrol,Luxury_Elite,1
Rolls Royce,Ghost Mysore,6749.0,,563.0,900.0,4.9,250.0,5,375000.0,150.13333333333333,Petrol,Luxury_Elite,1
Rolls Royce,Wraith Luminary,6592.0,,623.0,800.0,4.5,250.0,4,389000.0,160.1542416452442,Petrol,Luxury_Elite,1
Rolls Royce,Dawn Black Badge Adamas,6592.0,,563.0,840.0,4.8,250.0,4,439000.0,128.24601366742596,Petrol,Luxury_Elite,1
Rolls Royce,Cullinan Red Diamond,6749.0,,563.0,850.0,5.1,250.0,5,421000.0,133.729216152019,Petrol,Luxury_Elite,1
Audi,R8 V10 Plus,5204.0,,610.0,560.0,3.2,330.0,2,194000.0,314.4329896907216,Petrol,Premium_Performance,1
Audi,Rs7 Sportback,3993.0,,591.0,800.0,3.6,305.0,5,114000.0,518.421052631579,Petrol,Premium_Performance,1
Audi,S8,3993.0,,563.0,800.0,4.3,305.0,5,101000.0,557.4257425742574,Petrol,Premium_Performance,1
Audi,Rs6 Avant,3993.0,,591.0,800.0,3.6,305.0,5,109000.0,542.2018348623853,Petrol,Premium_Performance,1
Audi,S7 Sportback,3993.0,,563.0,650.0,4.3,305.0,5,96000.0,586.4583333333334,Petrol,Premium_Performance,1
Audi,A8,2995.0,,335.0,600.0,5.7,250.0,5,86000.0,389.5348837209302,Petrol,Premium_Performance,2
Audi,S5 Coupe,2995.0,,349.0,500.0,4.8,250.0,4,64000.0,545.3125,Petrol,Premium_Performance,2
Audi,Sq5,2995.0,,349.0,500.0,5.4,250.0,5,62000.0,562.9032258064516,Petrol,Premium_Performance,2
Audi,S4 Sedan,2995.0,,349.0,500.0,4.7,250.0,5,59000.0,591.5254237288135,Petrol,Premium_Performance,2
Audi,S3 Sedan,1984.0,,306.0,400.0,4.8,250.0,5,52000.0,588.4615384615385,Petrol,Premium_Performance,2
Audi,Q7,2995.0,,335.0,600.0,6.3,250.0,7,60000.0,558.3333333333334,Petrol,Premium_Performance,2
Audi,Q5,1984.0,,248.0,500.0,6.3,240.0,5,43000.0,576.7441860465117,Petrol,Premium_Performance,2
Audi,A7,2995.0,,335.0,600.0,5.7,250.0,5,68000.0,492.64705882352945,Petrol,Premium_Performance,2
Audi,A6,2995.0,,335.0,600.0,5.7,250.0,5,58000.0,577.5862068965517,Petrol,Premium_Performance,2
Audi,A5 Coupe,1984.0,,248.0,500.0,6.3,240.0,4,45000.0,551.1111111111111,Petrol,Premium_Performance,2
Audi,A4,1984.0,,248.0,400.0,6.5,240.0,5,39000.0,635.8974358974359,Petrol,Premium_Performance,2
Audi,Q3,1984.0,,248.0,400.0,7.3,230.0,5,35000.0,708.5714285714286,Petrol,Premium_Performance,2
Audi,E-Tron,,95.0,402.0,664.0,5.5,200.0,5,75000.0,536.0,Electric,Premium_Performance,2
Audi,E-Tron Sportback,,95.0,402.0,664.0,5.5,200.0,5,78000.0,515.3846153846154,Electric,Premium_Performance,2
Audi,Tt Coupe,1984.0,,248.0,400.0,5.3,250.0,2,49000.0,506.12244897959187,Petrol,Premium_Performance,2
Bmw,I8 Roadster,,11.6,369.0,570.0,4.4,250.0,2,165000.0,223.63636363636363,Hybrid,Other_Market,1
Bmw,330I,1998.0,,255.0,400.0,5.6,250.0,5,45000.0,566.6666666666667,Petrol,Other_Market,2
Bmw,M340I Xdrive,2998.0,,382.0,500.0,4.1,250.0,5,57000.0,670.1754385964913,Petrol,Other_Market,2
Bmw,430I Coupe,1998.0,,255.0,400.0,5.8,250.0,4,48000.0,531.25,Petrol,Other_Market,2
Bmw,M4 Competition,2993.0,,503.0,650.0,3.8,290.0,4,81000.0,620.9876543209876,Petrol,Other_Market,2
Bmw,530I,1998.0,,248.0,400.0,5.9,250.0,5,57000.0,435.0877192982456,Petrol,Other_Market,2
Bmw,M550I Xdrive,4395.0,,523.0,650.0,3.6,250.0,5,78000.0,670.5128205128206,Petrol,Other_Market,2
Bmw,118I,1499.0,,136.0,220.0,8.5,213.0,5,32000.0,425.00000000000006,Petrol,Other_Market,0
Bmw,128Ti,1998.0,,261.0,400.0,6.1,250.0,5,42000.0,621.4285714285713,Petrol,Other_Market,2
Bmw,M135I Xdrive,1998.0,,302.0,450.0,4.8,250.0,5,30000.0,1006.6666666666666,Petrol,Other_Market,2
Bmw,116D,1496.0,,116.0,280.0,10.3,200.0,5,30000.0,386.6666666666667,Diesel,Other_Market,0
Bmw,120D Xdrive,1995.0,,190.0,400.0,6.9,230.0,5,38000.0,500.0,Diesel,Other_Market,2
Bmw,116I,1499.0,,109.0,200.0,10.9,200.0,5,28000.0,389.2857142857143,Petrol,Other_Market,0
Bmw,118D,1995.0,,150.0,380.0,8.4,216.0,5,34000.0,441.1764705882353,Diesel,Other_Market,0
Bmw,120I,1998.0,,178.0,300.0,7.1,230.0,5,37000.0,481.08108108108104,Petrol,Other_Market,2
Bmw,125I,1998.0,,224.0,400.0,6.1,240.0,5,42000.0,533.3333333333334,Petrol,Other_Market,2
Bmw,114D,1496.0,,95.0,270.0,12.2,185.0,5,27000.0,351.85185185185185,Diesel,Other_Market,0
Bmw,114I,1598.0,,102.0,200.0,11.2,195.0,5,26000.0,392.3076923076923,Petrol,Other_Market,0
Bmw,125D,1995.0,,224.0,400.0,6.3,240.0,5,44000.0,509.0909090909091,Diesel,Other_Market,2
Bmw,118I Xdrive,1499.0,,136.0,250.0,8.9,211.0,5,34000.0,400.0,Petrol,Other_Market,0
Bmw,116D Efficientdynamics,1496.0,,116.0,270.0,10.9,200.0,5,30000.0,386.6666666666667,Diesel,Other_Market,0
Bmw,118I Sportline,1499.0,,136.0,250.0,8.5,213.0,5,35000.0,388.57142857142856,Petrol,Other_Market,0
Bmw,118I M Sport,1499.0,,136.0,250.0,8.5,213.0,5,37000.0,367.56756756756755,Petrol,Other_Market,0
Bmw,120I M Sport,1998.0,,178.0,300.0,7.1,230.0,5,39000.0,456.41025641025635,Petrol,Other_Market,2
Bmw,116I Efficientdynamics,1598.0,,109.0,200.0,10.9,195.0,5,29000.0,375.8620689655172,Petrol,Other_Market,0
Bmw,116D Advantage,1496.0,,116.0,270.0,10.5,200.0,5,31000.0,374.19354838709677,Diesel,Other_Market,0
Bmw,120D Efficientdynamics,1995.0,,163.0,400.0,7.7,225.0,5,39000.0,417.94871794871796,Diesel,Other_Market,0
Bmw,118I Shadow Line,1499.0,,136.0,250.0,8.5,213.0,5,36000.0,377.77777777777777,Petrol,Other_Market,0
Bmw,118D Sport Line,1995.0,,150.0,380.0,8.4,216.0,5,36000.0,416.6666666666667,Diesel,Other_Market,0
Bmw,120I Xdrive,1998.0,,178.0,300.0,7.2,230.0,5,40000.0,445.0,Petrol,Other_Market,2
Bmw,114D Sport Line,1496.0,,95.0,270.0,12.2,185.0,5,28000.0,339.2857142857143,Diesel,Other_Market,0
Bmw,118I Urban Line,1499.0,,136.0,250.0,8.5,213.0,5,35000.0,388.57142857142856,Petrol,Other_Market,0
Volvo,Xc90,1969.0,,247.0,400.0,6.5,200.0,7,60000.0,411.6666666666667,Petrol/Diesel,Other_Market,2
Volvo,Xc60,1969.0,,247.0,400.0,6.4,220.0,5,55000.0,449.09090909090907,Petrol/Diesel,Other_Market,2
Volvo,S90,1969.0,,295.0,400.0,5.9,250.0,5,60000.0,491.66666666666663,Petrol/Diesel,Other_Market,2
Kia,Sportage Lx,2480.0,,187.0,250.0,8.0,200.0,5,27000.0,692.5925925925926,Petrol,Other_Market,0
Kia,Sportage Ex,2480.0,,187.0,250.0,8.0,200.0,5,30000.0,623.3333333333333,Petrol,Other_Market,0
Kia,Sportage Gt-Line,2480.0,,187.0,350.0,8.0,200.0,5,32000.0,584.375,Petrol,Other_Market,0
Kia,Sportage Sx Turbo,1998.0,,240.0,400.0,6.7,210.0,5,36000.0,666.6666666666667,Petrol,Other_Market,2
Kia,Sportage Nightfall Edition,2480.0,,187.0,350.0,8.0,200.0,5,33000.0,566.6666666666667,Petrol,Other_Market,0
Honda,Civic Type R,1996.0,,315.0,400.0,5.7,272.0,5,44000.0,715.9090909090909,Petrol,Mass_Market_Mainstream,2
Kia,Sportage Phev,,,261.0,350.0,8.0,180.0,5,41000.0,636.5853658536585,Plug-in Hybrid,Other_Market,0
Kia,Sportage 2024(Base Model),2480.0,,187.0,250.0,8.0,200.0,5,26000.0,719.2307692307693,Petrol,Other_Market,0
Kia,Sportage 2024(Top Trim),1998.0,,240.0,400.0,6.7,210.0,5,38000.0,631.578947368421,Petrol,Other_Market,2
Kia,Sportage 2024(Base Awd),2480.0,,187.0,250.0,8.3,200.0,5,29000.0,644.8275862068965,Petrol/AWD,Other_Market,0
Kia,Sportage X-Line,2480.0,,187.0,350.0,8.0,200.0,5,32500.0,575.3846153846154,Petrol,Other_Market,0
Kia,Sportage 2024(S Trim),2480.0,,187.0,250.0,8.2,200.0,5,28000.0,667.8571428571429,Petrol,Other_Market,0
Honda,Accord,1498.0,,192.0,370.0,7.1,201.0,5,29400.0,653.0612244897959,Petrol,Mass_Market_Mainstream,0
Kia,Sportage 2024(Hybrid Awd),,,227.0,350.0,8.0,180.0,5,37000.0,613.5135135135134,Hybrid,Other_Market,0
Kia,Sportage 2024(Plug-In Hybrid Awd),,,261.0,350.0,7.9,180.0,5,42000.0,621.4285714285713,Plug-in Hybrid,Other_Market,0
Kia,Sportage 2024(X-Pro),2480.0,,187.0,400.0,8.1,200.0,5,36000.0,519.4444444444445,Petrol,Other_Market,0
Kia,Sportage 2024(X-Pro Prestige),2480.0,,187.0,400.0,8.1,200.0,5,38000.0,492.10526315789474,Petrol,Other_Market,0
Kia,Sportage 2024(Sx Turbo Awd),1998.0,,240.0,400.0,6.5,210.0,5,40000.0,600.0,Petrol/AWD,Other_Market,2
Kia,Sportage 2024(Base Fwd),2480.0,,187.0,250.0,8.5,200.0,5,26500.0,705.6603773584906,Petrol,Other_Market,0
Honda,Cr-V,1498.0,,190.0,400.0,8.2,186.0,5,30000.0,633.3333333333334,Petrol/Hybrid,Mass_Market_Mainstream,0
Honda,Pilot,3471.0,,285.0,360.0,6.3,209.0,8,40000.0,712.5,Petrol,Mass_Market_Mainstream,2
Honda,Civic Hatchback,1498.0,,180.0,300.0,6.8,220.0,5,26350.0,683.111954459203,Petrol,Mass_Market_Mainstream,2
Toyota,Camry,3500.0,,301.0,250.0,6.0,220.0,5,27000.0,1114.8148148148148,Petrol/Hybrid,Mass_Market_Mainstream,2
Toyota,Corolla,1798.0,,139.0,200.0,9.4,180.0,5,22500.0,617.7777777777777,Petrol/Hybrid,Mass_Market_Mainstream,0
Toyota,Prius,1798.0,,121.0,142.0,10.5,180.0,5,26700.0,453.1835205992509,Hybrid,Mass_Market_Mainstream,0
Toyota,Rav4,2494.0,,203.0,400.0,8.1,200.0,5,27100.0,749.0774907749078,Petrol/Hybrid,Mass_Market_Mainstream,0
Toyota,Highlander,3456.0,,295.0,370.0,7.2,220.0,7,38400.0,768.2291666666666,Petrol/Hybrid,Mass_Market_Mainstream,2
Toyota,4Runner,3956.0,,270.0,400.0,7.5,200.0,5,37400.0,721.9251336898395,Petrol,Mass_Market_Mainstream,2
Toyota,Tacoma,2694.0,,159.0,400.0,9.5,180.0,5,26400.0,602.2727272727273,Petrol,Mass_Market_Mainstream,0
Toyota,Tundra,5663.0,,381.0,650.0,6.7,220.0,5,39900.0,954.8872180451128,Petrol,Mass_Market_Mainstream,2
Toyota,Avalon,3456.0,,301.0,400.0,6.9,220.0,5,41400.0,727.0531400966183,Petrol,Mass_Market_Mainstream,2
